10525050-BAMBLMN,Australia,AUD,113.6,249.99,0
10525050-BAMBLMN,New Zealand,NZD,144.4,324.99,0
10525061-FULL,Australia,AUD,104.5,229.99,0
10525061-FULL,New Zealand,NZD,133.3,299.99,0
10525062-RED,Australia,AUD,113.6,249.99,0
10525062-RED,New Zealand,NZD,144.4,324.99,0
10525666-COMP1,Australia,AUD,104.5,229.99,0
10525666-COMP1,New Zealand,NZD,133.3,299.99,0
GBAPPV-13070,Australia,AUD,60.9,139.99,0
GBAPPV-13070,New Zealand,NZD,74,169.99,0
GBBENDER-10615,Australia,AUD,47.9,109.99,0
GBBENDER-10615,New Zealand,NZD,58.7,134.99,0
GBBENDER-14128,Australia,AUD,47.9,109.99,0
GBBENDER-14128,New Zealand,NZD,58.7,134.99,0
GBCHEAPS-10006,Australia,AUD,26.1,59.99,0
GBCHEAPS-10006,New Zealand,NZD,32.7,74.99,0
GBCHEAPS-10375,Australia,AUD,26.1,59.99,0
GBCHEAPS-10375,New Zealand,NZD,32.7,74.99,0
GBCHEAPS-11633,Australia,AUD,26.1,59.99,0
GBCHEAPS-11633,New Zealand,NZD,32.7,74.99,0
GBCHEAPS-15073,Australia,AUD,26.1,59.99,0
GBCHEAPS-15073,New Zealand,NZD,32.7,74.99,0
GBDEST-11609,Australia,AUD,65.2,149.99,0
GBDEST-11609,New Zealand,NZD,74,169.99,0
GBDEST-19594,Australia,AUD,60.9,139.99,0
GBDEST-19594,New Zealand,NZD,69.6,159.99,0
GBDICTATOR-10709,Australia,AUD,69.6,159.99,0
GBDICTATOR-10709,New Zealand,NZD,83.5,191.99,0
GBDON-10171,Australia,AUD,34.8,79.99,0
GBDON-10171,New Zealand,NZD,43.5,99.99,0
GBDON-11108,Australia,AUD,34.8,79.99,0
GBDON-11108,New Zealand,NZD,43.5,99.99,0
GBENCO-13010,Australia,AUD,52.2,119.99,0
GBENCO-13010,New Zealand,NZD,63.1,144.99,0
GBENCO-19558,Australia,AUD,52.2,119.99,0
GBENCO-19558,New Zealand,NZD,63.1,144.99,0
GBENCO-19569,Australia,AUD,52.2,119.99,0
GBENCO-19569,New Zealand,NZD,63.1,144.99,0
GBFLY-10697,Australia,AUD,60.9,139.99,0
GBFLY-10697,New Zealand,NZD,74,169.99,0
GBFLY-19582,Australia,AUD,65.2,149.99,0
GBFLY-19582,New Zealand,NZD,78.3,179.99,0
GBHASLS-15086,Australia,AUD,56.5,129.99,0
GBHASLS-15086,New Zealand,NZD,69.6,159.99,0
GBHASLS-19559,Australia,AUD,56.5,129.99,0
GBHASLS-19559,New Zealand,NZD,69.6,159.99,0
GBHASLSM-10668,Australia,AUD,60.9,139.99,0
GBHASLSM-10668,New Zealand,NZD,74,169.99,0
GBHASLSM-19285,Australia,AUD,60.9,139.99,0
GBHASLSM-19285,New Zealand,NZD,74,169.99,0
GBHASLSM-19564,Australia,AUD,60.9,139.99,0
GBHASLSM-19564,New Zealand,NZD,74,169.99,0
GBKFLY-10687,Australia,AUD,34.8,79.99,0
GBKFLY-10687,New Zealand,NZD,39.2,89.99,0
GBKFLY-15074,Australia,AUD,34.8,79.99,0
GBKFLY-15074,New Zealand,NZD,39.2,89.99,0
GBKFLY-19575,Australia,AUD,34.8,79.99,0
GBKFLY-19575,New Zealand,NZD,39.2,89.99,0
GBKFLY-19588,Australia,AUD,34.8,79.99,0
GBKFLY-19588,New Zealand,NZD,39.2,89.99,0
GBKMOTLEY-10302,Australia,AUD,27,59.99,0
GBKMOTLEY-10302,New Zealand,NZD,30.5,69.99,0
GBKMOTLEY-13010,Australia,AUD,27,59.99,0
GBKMOTLEY-13010,New Zealand,NZD,30.5,69.99,0
GBKVICE-10633,Australia,AUD,30.5,69.99,0
GBKVICE-10633,New Zealand,NZD,32.7,74.99,0
GBKVICE-11557,Australia,AUD,30.5,69.99,0
GBKVICE-11557,New Zealand,NZD,32.7,74.99,0
GBKVICEV-10280,Australia,AUD,19.6,44.99,0
GBKVICEV-10280,New Zealand,NZD,24,54.99,0
GBKVICEV-10647,Australia,AUD,19.6,44.99,0
GBKVICEV-10647,New Zealand,NZD,24,54.99,0
GBKVICEV-11564,Australia,AUD,19.6,44.99,0
GBKVICEV-11564,New Zealand,NZD,24,54.99,0
GBKVICEV-11611,Australia,AUD,19.6,44.99,0
GBKVICEV-11611,New Zealand,NZD,24,54.99,0
GBLIGHTH-10046,Australia,AUD,34.8,79.99,0
GBLIGHTH-10046,New Zealand,NZD,43.5,99.99,0
GBLIGHTH-15022,Australia,AUD,34.8,79.99,0
GBLIGHTH-15022,New Zealand,NZD,43.5,99.99,0
GBMACEH-19576,Australia,AUD,69.6,159.99,0
GBMACEH-19576,New Zealand,NZD,83.5,191.99,0
GBMOTLEY-10302,Australia,AUD,39.2,89.99,0
GBMOTLEY-10302,New Zealand,NZD,39.2,89.99,0
GBMOTLEY-11007,Australia,AUD,34.8,79.99,0
GBMOTLEY-11007,New Zealand,NZD,39.2,89.99,0
GBMOTLEY-13010,Australia,AUD,34.8,79.99,0
GBMOTLEY-13010,New Zealand,NZD,39.2,89.99,0
GBMOTLEY-13023,Australia,AUD,34.8,79.99,0
GBMOTLEY-13023,New Zealand,NZD,39.2,89.99,0
GBMOTLEY-15024,Australia,AUD,39.2,89.99,0
GBMOTLEY-15024,New Zealand,NZD,39.2,89.99,0
GBMOTLEY-19595,Australia,AUD,60.9,139.99,0
GBMOTLEY-19595,New Zealand,NZD,74,169.99,0
GBMOTLEYM-10046,Australia,AUD,47.9,109.99,0
GBMOTLEYM-10046,New Zealand,NZD,58.7,134.99,0
GBMOTLEYM-10690,Australia,AUD,47.9,109.99,0
GBMOTLEYM-10690,New Zealand,NZD,58.7,134.99,0
GBMOTLEYM-10693,Australia,AUD,52.2,119.99,0
GBMOTLEYM-10693,New Zealand,NZD,63.1,144.99,0
GBMOTLEYM-14058,Australia,AUD,47.9,109.99,0
GBMOTLEYM-14058,New Zealand,NZD,58.7,134.99,0
GBMOTLEYM-16009,Australia,AUD,47.9,109.99,0
GBMOTLEYM-16009,New Zealand,NZD,58.7,134.99,0
GBOMERTA-10171,Australia,AUD,30.5,69.99,0
GBOMERTA-10171,New Zealand,NZD,34.8,79.99,0
GBOMERTA-10492,Australia,AUD,30.5,69.99,0
GBOMERTA-10492,New Zealand,NZD,34.8,79.99,0
GBOMERTA-11288,Australia,AUD,30.5,69.99,0
GBOMERTA-11288,New Zealand,NZD,34.8,79.99,0
GBPRELUDE-11593,Australia,AUD,47.9,109.99,0
GBPRELUDE-11593,New Zealand,NZD,58.7,134.99,0
GBPRELUDE-14054,Australia,AUD,47.9,109.99,0
GBPRELUDE-14054,New Zealand,NZD,58.7,134.99,0
GBRAGE-16152,Australia,AUD,56.5,129.99,0
GBRAGE-16152,New Zealand,NZD,69.6,159.99,0
GBRAGE-19124,Australia,AUD,52.2,119.99,0
GBRAGE-19124,New Zealand,NZD,63.1,144.99,0
GBRAGE-19566,Australia,AUD,56.5,129.99,0
GBRAGE-19566,New Zealand,NZD,69.6,159.99,0
GBRASCAL-10046,Australia,AUD,47.9,109.99,0
GBRASCAL-10046,New Zealand,NZD,58.7,134.99,0
GBRASCAL-17189,Australia,AUD,47.9,109.99,0
GBRASCAL-17189,New Zealand,NZD,58.7,134.99,0
GBSKYBIRD-10094,Australia,AUD,43.5,99.99,0
GBSKYBIRD-10094,New Zealand,NZD,52.2,119.99,0
GBSKYBIRD-13071,Australia,AUD,43.5,99.99,0
GBSKYBIRD-13071,New Zealand,NZD,52.2,119.99,0
GBSTRUM-10046,Australia,AUD,43.5,99.99,0
GBSTRUM-10046,New Zealand,NZD,52.2,119.99,0
GBSTRUM-16039,Australia,AUD,43.5,99.99,0
GBSTRUM-16039,New Zealand,NZD,52.2,119.99,0
GBSUPV-10687,Australia,AUD,60.9,139.99,0
GBSUPV-10687,New Zealand,NZD,74,169.99,0
GBSUPV-10691,Australia,AUD,60.9,139.99,0
GBSUPV-10691,New Zealand,NZD,74,169.99,0
GBSUPV-19536,Australia,AUD,65.2,149.99,0
GBSUPV-19536,New Zealand,NZD,78.3,179.99,0
GBSUPV-19572,Australia,AUD,60.9,139.99,0
GBSUPV-19572,New Zealand,NZD,74,169.99,0
GBSUPV-19575,Australia,AUD,60.9,139.99,0
GBSUPV-19575,New Zealand,NZD,74,169.99,0
GBSWAGGER-10693,Australia,AUD,56.5,129.99,0
GBSWAGGER-10693,New Zealand,NZD,69.6,159.99,0
GBSWAGGER-10708,Australia,AUD,47.9,109.99,0
GBSWAGGER-10708,New Zealand,NZD,58.7,134.99,0
GBSWAGGER-19597,Australia,AUD,47.9,109.99,0
GBSWAGGER-19597,New Zealand,NZD,58.7,134.99,0
GBTYRANT-10007,Australia,AUD,52.2,119.99,0
GBTYRANT-10007,New Zealand,NZD,63.1,144.99,0
GBTYRANT-10046,Australia,AUD,52.2,119.99,0
GBTYRANT-10046,New Zealand,NZD,63.1,144.99,0
GBTYRANT-15006,Australia,AUD,52.2,119.99,0
GBTYRANT-15006,New Zealand,NZD,63.1,144.99,0
GBWARLOCK-11287,Australia,AUD,30.5,69.99,0
GBWARLOCK-11287,New Zealand,NZD,34.8,79.99,0
GBWARLOCK-13010,Australia,AUD,30.5,69.99,0
GBWARLOCK-13010,New Zealand,NZD,34.8,79.99,0
GBWARLOCK-15024,Australia,AUD,30.5,69.99,0
GBWARLOCK-15024,New Zealand,NZD,34.8,79.99,0
